,FECHA,WELL,FRECUENCIA,% THD-VOL IN VSD,% THD-AMP IN VSD,PF IN VSD,% THD-VOL OUT VSD,% THD-AMP OUT VSD,PF OUT VSD,VOL MTR A,VOL MTR B,VOL MTR C,VOL MTR A-Tierra,VOL MTR B-Tierra,VOL MTR C-Tierra,% THD-AMP MTR,PF MTR,MAX VOL IN VSD,MAX AMP IN VSD,MAX VOL OUT VSD,RED KVA,%RED KVA,RED KW,MAX AMP OUT VSD,% LOAD VSD,KVA VSD,KVA SUT,% LOAD SUT,AMP MOTOR,% LOAD MTR,% DESB MTR,VOL-A CON D,AMP-A CON D,VOL-B CON D,AMP-B CON D,VOL-C CON D,AMP-C CON D,%THD VOL CON D,%THD AMP CON D,P.F. CON D,VOL-A CON Y,AMP-A CON Y,VOL-B CON Y,AMP-B CON Y,VOL-C CON Y,AMP-C CON Y,%THD VOL CON Y,%THD AMP CON Y,P.F. CON Y,PIP (psi),T Motor (F),KW-BBL
505,2022-10-09,CGE-01,70.0,3.8,95.7,0.71,2.3,1.6,0.704,1823.0,1813.0,1836.0,1051.0,1046.0,1049.0,,,477.0,152.0,250.0,125.43192,19.90982857142857,89.05666319999999,231.0,38.18181818181819,99.9075,99.9075,15.85833333333333,30.68,34.08888888888889,0.9517558254020321,478.0,475.0,478.0,75.0,76.0,73.0,3.7,96.5,0.711,476.0,477.0,475.0,77.0,76.0,79.0,3.9,94.89999999999999,0.709,1032.0,226.0,
506,2022-10-10,CGE-01,71.0,3.9,94.44999999999999,0.7164999999999999,2.3,1.6,0.71,1849.0,1848.0,1848.0,1071.0,1067.0,1069.0,,,477.2,160.0,252.0,132.08896,20.96650158730159,94.64173983999999,234.0,38.67768595041322,102.01464,102.01464,16.1928,31.1,34.55555555555556,0.9828275191705408,477.0,477.0,476.0,78.0,78.0,77.0,3.9,94.0,0.719,475.8,477.4,475.3,79.0,80.0,83.0,3.9,94.89999999999999,0.714,983.0,227.0,
507,2022-11-07,CGE-01,42.0,7.7,46.8,0.884,19.0,6.7,0.469,2361.0,2361.0,2358.0,1360.0,1364.0,1368.0,0.0,0.0,482.0,276.0,418.0,230.14536,23.014536,203.44849824,448.0,47.1578947368421,323.96672,323.96672,32.396672,63.5,50.8,2.972972972972977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.9,236.0,
508,2022-11-16,CGE-01,46.15,8.3,42.0,0.899,27.0,7.5,0.565,2578.0,2579.0,2577.0,1487.0,1489.0,1494.0,0.0,0.0,480.0,336.0,433.0,279.0144,27.90144,250.8339456,496.0,52.21052631578947,371.54864,371.54864,37.154864,67.0,53.6,0.6509764646970513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.22,240.3,
509,2022-11-29,CGE-01,49.0,8.7,39.4,0.9,22.2,5.2,0.61,2716.0,2715.0,2712.0,1566.0,1567.0,1572.0,0.0,0.0,479.0,384.0,372.0,318.20928,31.820928,286.3883519999999,537.0,56.52631578947368,345.59172,345.59172,34.559172,72.0,57.59999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.7,237.9,
510,2022-12-18,CGE-01,57.0,11.3,33.0,0.921,9.700000000000001,6.0,0.723,3135.0,3134.0,3130.0,1805.0,1807.0,1814.0,0.0,0.0,476.0,567.0,423.0,466.9131599999999,46.69131599999999,430.0270203600001,671.0,70.63157894736842,491.0310899999999,491.0310899999999,49.103109,89.5,71.6,0.1865671641791098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.9,238.4,
511,2023-01-25,CGE-01,75.0,7.55,114.5,0.6515,0.0,0.0,0.785,1914.0,1914.0,1915.0,1110.0,1105.0,1008.0,,,474.5,189.0,262.0,155.147265,24.62655,101.0784431475,238.0,39.33884297520661,107.87588,107.87588,17.12315555555556,31.8,35.33333333333334,1.057082452431297,475.0,474.0,472.0,119.0,125.0,124.0,7.6,97.0,0.712,473.0,475.0,472.0,61.0,64.0,63.0,7.5,132.0,0.591,855.1,231.8,
512,2023-05-13,CGE-01,101.0,6.850000000000001,79.3,0.722,0.0,0.0,0.681,2406.0,2409.0,2406.0,1396.0,1390.0,1392.0,,,470.0,267.0,412.0,217.0977,34.45995238095238,156.7445394,451.0,74.54545454545455,321.45476,321.45476,51.02456507936508,60.6,67.33333333333333,0.9418282548476391,470.0,462.0,462.0,262.0,267.0,265.0,6.9,79.3,0.779,469.0,471.0,467.0,162.0,171.0,168.0,6.800000000000001,108.7,0.665,468.2,257.1,
513,2023-05-25,CGE-01,60.0,12.5,30.6,0.92,24.0,18.7,0.69,3174.0,3180.0,3182.0,1827.0,1835.0,1840.0,0.0,0.0,475.0,663.0,436.0,544.82025,54.482025,501.23463,830.0,87.36842105263159,626.0524,626.0524,62.60524000000001,102.0,81.6,1.45888594164455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,241.0,
514,2023-06-27,CGE-01,60.0,12.5,30.6,0.92,22.8,15.3,0.709,3473.0,3484.0,3481.0,2014.0,2015.0,2029.0,0.0,0.0,475.0,663.0,481.0,544.82025,54.482025,501.23463,810.0,85.26315789473684,674.0253,674.0253,67.40253,101.0,80.80000000000001,3.186440677966095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,246.0,
515,2023-07-08,CGE-01,108.0,7.199999999999999,91.55,0.7285,0.0,0.0,0.879,2485.0,2480.0,2485.0,1444.0,1434.0,1439.0,,,469.0,536.0,343.0,434.89432,69.03084444444444,316.82051212,534.0,88.26446280991735,316.87026,316.87026,50.29686666666667,71.7,79.66666666666667,0.6551240056153513,469.0,468.0,466.0,313.0,321.0,315.0,7.3,77.9,0.78,468.0,470.0,467.0,206.0,215.0,212.0,7.1,105.2,0.677,375.4,271.1,
516,2023-07-16,CGE-01,108.0,7.649999999999999,91.14999999999999,0.73,0.0,0.0,0.879,2461.0,2460.0,2450.0,1419.0,1416.0,1418.0,,,470.5,547.0,337.0,445.238855,70.67283412698413,325.02436415,532.0,87.93388429752066,310.16132,310.16132,49.23195555555556,72.0,80.0,0.7918025151373957,471.0,470.0,471.0,323.0,327.0,323.0,7.7,77.3,0.78,470.0,471.0,468.0,205.0,220.0,219.0,7.6,105.0,0.68,688.0,243.4,
517,2023-08-20,CGE-01,109.0,7.350000000000001,90.14999999999999,0.7250000000000001,0.0,0.0,0.879,2542.0,2542.0,2536.0,1470.0,1469.0,1470.0,,,469.5,551.0,351.0,447.541485,71.03833095238095,324.467576625,555.0,91.73553719008265,337.01265,337.01265,53.49407142857143,73.0,81.11111111111111,0.917431192660557,470.0,469.0,467.0,322.0,331.0,328.0,7.7,77.3,0.78,468.0,470.0,467.0,210.0,220.0,215.0,7.000000000000001,103.0,0.67,377.0,272.0,
518,2011-12-07,CNG-04,55.0,18.7,35.4,0.8,50.0,35.7,0.47,1773.0,1775.0,1778.0,1031.0,1024.0,1034.0,0.0,0.0,478.0,266.0,433.0,219.96604,,175.972832,314.0,50.32051282051282,235.21426,235.21426,23.521426,74.0,75.51020408163265,2.73972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,878.0,202.0,
519,2022-11-27,CNG-04,35.0,0.0,0.0,0.789,0.0,0.0,0.0,1056.0,1057.0,1056.0,623.0,614.0,614.0,0.0,0.0,469.0,40.0,274.0,32.4548,,25.6068372,52.0,8.333333333333332,24.64904,24.64904,2.464904,13.0,12.38095238095238,5.263157894736838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2968.0,179.0,
520,2022-11-28,CNG-04,41.0,5.2,17.4,0.67,1.9,5.899999999999999,6.64,1241.0,1243.0,1242.0,718.0,713.0,712.0,0.0,0.0,474.0,45.0,324.0,36.9009,,24.723603,52.0,8.333333333333332,29.14704,29.14704,2.914704,13.0,12.38095238095238,5.263157894736838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1663.0,218.0,
521,2022-11-28,CNG-04,41.0,5.2,17.4,0.67,1.9,5.899999999999999,6.64,1241.0,1243.0,1242.0,718.0,713.0,712.0,0.0,0.0,474.0,45.0,324.0,36.9009,,24.723603,52.0,8.333333333333332,29.14704,29.14704,2.914704,13.0,12.38095238095238,5.263157894736838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1663.0,218.0,
522,2022-11-28,CNG-04,41.0,5.2,17.4,0.67,1.9,5.899999999999999,6.64,1241.0,1243.0,1242.0,718.0,713.0,712.0,0.0,0.0,474.0,45.0,324.0,36.9009,,24.723603,52.0,8.333333333333332,29.14704,29.14704,2.914704,13.0,12.38095238095238,5.263157894736838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1663.0,218.0,
523,2022-11-28,CNG-04,41.0,5.2,17.4,0.67,1.9,5.899999999999999,6.64,1241.0,1243.0,1242.0,718.0,713.0,712.0,0.0,0.0,474.0,45.0,324.0,36.9009,,24.723603,52.0,8.333333333333332,29.14704,29.14704,2.914704,13.0,12.38095238095238,5.263157894736838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1663.0,218.0,
524,2022-11-29,CNG-04,49.0,8.7,39.4,0.9,22.2,5.2,0.61,2716.0,2715.0,2712.0,1566.0,1567.0,1572.0,0.0,0.0,479.0,384.0,372.0,318.20928,31.820928,286.3883519999999,537.0,56.52631578947368,345.59172,345.59172,34.559172,72.0,57.59999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.7,237.9,
525,2022-11-30,CNG-04,50.0,9.1,38.6,0.9,24.8,5.2,0.63,2775.0,2774.0,2770.0,1594.0,1597.0,1602.0,0.0,0.0,478.0,405.0,379.0,334.9107,33.49107,301.41963,552.0,58.10526315789474,361.92984,361.92984,36.192984,74.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.8,239.6,
526,2022-11-30,CNG-04,50.0,9.1,38.6,0.9,24.8,5.2,0.63,2775.0,2774.0,2770.0,1594.0,1597.0,1602.0,0.0,0.0,478.0,405.0,379.0,334.9107,33.49107,301.41963,552.0,58.10526315789474,361.92984,361.92984,36.192984,74.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.8,239.6,
527,2013-07-31,CNG-05,50.0,13.4,46.0,0.722,5.600000000000001,4.8,0.51,1350.0,1351.0,1354.0,925.0,926.0,931.0,0.0,0.0,465.0,50.0,359.0,40.2225,15.47019230769231,29.040645,74.0,28.46153846153846,45.95918,45.95918,8.838303846153847,19.0,48.71794871794872,1.785714285714279,465.0,465.0,465.0,25.0,25.0,25.0,13.4,46.0,0.722,465.0,465.0,465.0,25.0,25.0,25.0,13.4,46.0,0.722,2068.0,228.0,
528,2013-08-10,CNG-05,58.0,17.2,37.6,0.86,29.1,44.8,0.46,1539.0,1540.0,1535.0,886.0,892.0,883.0,0.0,0.0,469.0,162.0,459.0,131.44194,13.144194,113.0400684,251.0,40.22435897435898,199.31157,199.31157,19.931157,73.0,67.5925925925926,0.917431192660557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.9,201.8,
529,2013-08-09,CNG-05,58.0,17.0,34.0,0.722,5.600000000000001,5.7,0.51,1595.0,1601.0,1584.0,1004.0,1008.0,1110.0,0.0,0.0,479.0,61.0,416.0,50.54887,19.44187307692308,36.49628414,82.0,31.53846153846154,59.01376,59.01376,11.3488,20.8,53.33333333333334,6.844741235392322,480.0,478.0,478.0,36.0,36.0,36.0,17.0,34.0,0.722,478.0,478.0,478.0,25.0,25.0,25.0,17.0,34.0,0.722,1595.0,228.0,
530,2013-09-13,CNG-05,60.0,17.0,34.0,0.722,5.600000000000001,5.7,0.51,1730.0,1729.0,1728.0,1002.0,995.0,1005.0,0.0,0.0,474.5,97.0,455.0,79.625845,30.625325,57.48986009,96.0,36.92307692307693,75.56639999999999,75.56639999999999,14.532,24.5,62.82051282051282,1.941747572815542,474.0,475.0,475.0,45.0,46.0,45.0,17.0,34.0,0.722,474.0,474.0,474.0,51.0,51.0,51.0,17.0,34.0,0.722,3220.0,276.4,
531,2018-04-26,CNG-07,35.0,6.9,50.9,0.87,,,0.3,1661.0,1653.0,1663.0,956.0,966.0,950.0,0.0,0.0,482.0,232.0,218.0,193.45552,19.345552,168.3063024,480.0,50.52631578947368,181.0272,181.0272,18.10272,59.0,47.2,3.508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2433.0,192.0,
532,2014-11-22,CNG-07,55.0,,,0.93,,,,3217.0,3215.0,3221.0,1856.0,1846.0,1872.0,,0.0,486.5,158.0,431.0,132.97991,,123.6713163,260.0,57.77777777777777,193.8638,193.8638,37.2815,33.0,42.69081500646831,0.0,488.0,488.0,487.0,76.0,81.0,78.0,,,0.93,484.0,485.0,484.0,82.0,76.0,70.0,,,0.93,1105.5,229.8,
533,2014-11-22,CNG-07,55.0,,,0.93,,,,3217.0,3215.0,3221.0,1856.0,1846.0,1872.0,,0.0,486.5,158.0,431.0,132.97991,,123.6713163,260.0,57.77777777777777,193.8638,193.8638,37.2815,33.0,42.69081500646831,0.0,488.0,488.0,487.0,76.0,81.0,78.0,,,0.93,484.0,485.0,484.0,82.0,76.0,70.0,,,0.93,1105.5,229.8,
534,2011-12-07,CÑG8D,55.0,18.7,35.4,0.8,50.0,35.7,0.47,1773.0,1775.0,1778.0,1031.0,1024.0,1034.0,0.0,0.0,478.0,266.0,433.0,219.96604,,175.972832,314.0,50.32051282051282,235.21426,235.21426,23.521426,74.0,75.51020408163265,2.73972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,878.0,202.0,
535,2022-11-27,CÑG8D,35.0,0.0,0.0,0.789,0.0,0.0,0.0,1056.0,1057.0,1056.0,623.0,614.0,614.0,0.0,0.0,469.0,40.0,274.0,32.4548,,25.6068372,52.0,8.333333333333332,24.64904,24.64904,2.464904,13.0,12.38095238095238,5.263157894736838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2968.0,179.0,
536,2022-11-28,CÑG8D,41.0,5.2,17.4,0.67,1.9,5.899999999999999,6.64,1241.0,1243.0,1242.0,718.0,713.0,712.0,0.0,0.0,474.0,45.0,324.0,36.9009,,24.723603,52.0,8.333333333333332,29.14704,29.14704,2.914704,13.0,12.38095238095238,5.263157894736838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1663.0,218.0,
537,2022-11-28,CÑG8D,41.0,5.2,17.4,0.67,1.9,5.899999999999999,6.64,1241.0,1243.0,1242.0,718.0,713.0,712.0,0.0,0.0,474.0,45.0,324.0,36.9009,,24.723603,52.0,8.333333333333332,29.14704,29.14704,2.914704,13.0,12.38095238095238,5.263157894736838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1663.0,218.0,
538,2022-11-28,CÑG8D,41.0,5.2,17.4,0.67,1.9,5.899999999999999,6.64,1241.0,1243.0,1242.0,718.0,713.0,712.0,0.0,0.0,474.0,45.0,324.0,36.9009,,24.723603,52.0,8.333333333333332,29.14704,29.14704,2.914704,13.0,12.38095238095238,5.263157894736838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1663.0,218.0,
539,2022-11-28,CÑG8D,41.0,5.2,17.4,0.67,1.9,5.899999999999999,6.64,1241.0,1243.0,1242.0,718.0,713.0,712.0,0.0,0.0,474.0,45.0,324.0,36.9009,,24.723603,52.0,8.333333333333332,29.14704,29.14704,2.914704,13.0,12.38095238095238,5.263157894736838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1663.0,218.0,
540,2022-11-29,CÑG8D,49.0,8.7,39.4,0.9,22.2,5.2,0.61,2716.0,2715.0,2712.0,1566.0,1567.0,1572.0,0.0,0.0,479.0,384.0,372.0,318.20928,31.820928,286.3883519999999,537.0,56.52631578947368,345.59172,345.59172,34.559172,72.0,57.59999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.7,237.9,
541,2022-11-30,CÑG8D,50.0,9.1,38.6,0.9,24.8,5.2,0.63,2775.0,2774.0,2770.0,1594.0,1597.0,1602.0,0.0,0.0,478.0,405.0,379.0,334.9107,33.49107,301.41963,552.0,58.10526315789474,361.92984,361.92984,36.192984,74.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.8,239.6,
542,2022-11-30,CÑG8D,50.0,9.1,38.6,0.9,24.8,5.2,0.63,2775.0,2774.0,2770.0,1594.0,1597.0,1602.0,0.0,0.0,478.0,405.0,379.0,334.9107,33.49107,301.41963,552.0,58.10526315789474,361.92984,361.92984,36.192984,74.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.8,239.6,
543,2022-12-16,CÑG8D,56.0,11.2,34.0,0.92,11.7,6.4,0.705,3078.0,3077.0,3072.0,1773.0,1777.0,1783.0,0.0,0.0,476.0,542.0,416.0,446.32616,44.632616,410.6200672,662.0,69.6842105263158,476.42816,476.42816,47.642816,87.6,70.08,0.3816793893129717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.8,244.7,
544,2023-01-27,CÑG8D,60.0,7.3,21.0,0.913,3.3,7.7,0.792,1737.0,1739.0,1740.0,1008.0,1005.0,1003.0,0.0,0.0,474.0,63.0,431.0,51.66126,25.83063,47.16673038,76.0,12.17948717948718,56.66788,56.66788,5.666787999999999,17.8,16.95238095238095,3.331418724870774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,305.33,247.2,
545,2023-05-12,CÑG8D,60.0,5.800000000000001,17.6,0.931,27.3,8.200000000000001,0.804,1777.0,1779.0,1779.0,1032.0,1032.0,1027.0,0.0,0.0,473.0,68.2,440.0,55.80737800000001,27.903689,51.95666891800001,78.6,12.59615384615385,59.83032,59.83032,5.983032,19.6,18.66666666666667,4.3782837127846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,180.37,250.2,
546,2018-01-04,BQA-03,63.0,16.1,29.2,0.85,32.0,25.9,0.67,3548.0,3539.0,3543.0,2060.0,2085.0,2052.0,0.0,0.0,486.0,684.0,453.0,575.09352,,488.829492,789.0,83.4920634920635,618.33141,618.33141,61.833141,96.0,83.47826086956522,5.090909090909096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,240.0,1.03
547,2018-01-09,BQA-03,63.0,16.1,29.2,0.86,32.0,25.9,0.67,3555.0,3560.0,3590.0,2052.0,2090.0,2010.0,0.0,0.0,487.0,686.0,452.0,577.96186,,497.0471996,797.0,84.33862433862433,623.22212,623.22212,62.322212,97.0,84.34782608695653,5.054151624548742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,242.0,1.03
548,2018-01-19,BQA-03,63.0,16.1,29.2,0.86,32.0,25.9,0.67,3562.0,3547.0,3564.0,2091.0,2055.0,2009.0,0.0,0.0,484.0,682.0,451.0,571.05224,,491.1049264,793.0,83.91534391534393,618.72239,618.72239,61.87223900000001,96.0,83.47826086956522,5.090909090909096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,217.0,1.03
549,2018-01-20,BQA-03,63.0,16.1,29.2,0.86,32.0,25.9,0.67,3562.0,3547.0,3564.0,2091.0,2055.0,2009.0,0.0,0.0,484.0,682.0,451.0,571.05224,,491.1049264,793.0,83.91534391534393,618.72239,618.72239,61.87223900000001,96.0,83.47826086956522,5.090909090909096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,217.0,1.03
550,2018-02-15,BQA-03,63.0,17.3,32.0,0.798,29.5,27.2,0.65,3562.0,3547.0,3564.0,2091.0,2055.0,2009.0,0.0,0.0,484.0,682.0,444.6,571.05224,,455.6996875200001,793.0,83.91534391534393,609.9422940000001,609.9422940000001,60.99422940000001,96.0,83.47826086956522,5.090909090909096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.9,237.0,1.03
551,2018-03-04,BQA-03,63.0,17.3,32.0,0.798,29.5,27.2,0.65,3552.0,3550.0,3559.0,2002.0,2088.0,2052.0,0.0,0.0,487.0,694.0,452.0,584.7019399999999,,466.59214812,806.0,85.29100529100529,630.25976,630.25976,63.02597600000001,97.0,84.34782608695653,4.301075268817205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,241.0,1.03
552,2018-04-05,BQA-03,63.0,17.3,32.0,0.798,29.5,27.2,0.65,3570.0,3560.0,3545.0,2000.0,2090.0,2059.0,0.0,0.0,487.0,692.0,453.0,583.01692,,465.24750216,805.0,85.18518518518519,630.87045,630.87045,63.087045,97.0,84.34782608695653,5.035971223021588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,240.0,1.03
553,2018-08-05,BQA-03,56.0,16.3,30.6,0.848,29.8,53.3,0.67,3092.0,3102.0,3094.0,2999.0,2992.0,140.0,0.0,0.0,469.0,525.0,451.0,425.96925,67.61416666666666,361.221924,578.0,64.22222222222223,518.0,450.97294,71.58300634920634,81.4,75.37037037037038,5.394907207596035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
554,2018-11-03,BQA-03,63.0,17.5,31.0,0.8,29.5,27.0,0.66,3553.0,3560.0,3536.0,2055.0,2090.0,2025.0,0.0,0.0,485.0,696.0,453.0,583.9788000000001,,467.1830400000001,805.0,85.18518518518519,630.87045,630.87045,63.087045,97.0,84.34782608695653,4.301075268817205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,241.0,1.03
555,2018-11-13,BQA-03,63.0,17.5,31.0,0.8,29.5,27.0,0.66,3549.0,3541.0,3543.0,2000.0,2089.0,2050.0,0.0,0.0,489.0,692.0,452.0,585.41124,,468.328992,795.0,84.12698412698413,621.6582,621.6582,62.16582,97.0,84.34782608695653,5.035971223021588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,240.0,1.03
556,2018-12-21,BQA-03,63.0,15.4,31.7,0.815,29.3,26.1,0.657,3549.0,3541.0,3535.0,2000.0,2003.0,2038.0,0.0,0.0,487.3,695.0,452.4,585.905155,,477.512701325,790.4,83.64021164021163,618.6081407999999,618.6081407999999,61.86081407999999,97.4,84.69565217391305,5.032350826743339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.4,241.7,1.03
557,2019-01-20,BQA-03,63.0,15.4,31.7,0.815,29.3,26.1,0.657,3550.0,3526.0,3576.0,2058.0,2003.0,2010.0,0.0,0.0,487.3,700.0,450.0,590.1203,,480.9480445,810.0,85.71428571428571,630.585,630.585,63.05850000000001,98.2,85.3913043478261,5.176722599071755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,241.0,1.03
558,2019-01-28,BQA-03,40.0,10.7,59.8,0.83,12.9,6.9,0.586,1517.0,1522.0,1518.0,876.0,875.0,886.0,0.0,0.0,481.0,213.0,332.0,177.24369,,147.1122627,272.3,58.05970149253732,156.398228,156.398228,30.07658230769231,57.0,52.77777777777778,2.508960573476713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.6,228.9,
559,2019-02-17,BQA-03,63.0,15.4,31.7,0.815,29.3,26.1,0.657,3552.0,3549.0,3530.0,2000.0,2090.0,2049.0,0.0,0.0,488.0,713.0,451.0,601.94312,,490.5836428,820.0,86.77248677248677,639.7886,639.7886,63.97885999999999,100.0,86.95652173913044,5.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,240.0,1.03
560,2019-04-05,BQA-03,63.0,15.4,31.7,0.815,29.3,26.1,0.657,3550.0,3543.0,3532.0,2000.0,2082.0,2050.0,0.0,0.0,482.0,706.0,452.0,588.70516,,479.7947054,828.0,87.61904761904762,647.46288,647.46288,64.746288,99.0,86.08695652173914,4.929577464788737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,241.0,1.03
561,2019-06-16,BQA-03,63.0,13.8,24.0,0.936,10.9,6.3,0.668,3653.0,3641.0,3655.0,2093.0,2114.0,2124.0,0.0,0.0,472.0,773.4,428.0,631.5275039999999,78.94093799999999,591.109743744,906.0,92.44897959183673,670.83864,670.83864,67.083864,100.0,92.5925925925926,1.351351351351347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.0,232.0,
