,WELL,FECHA,FRECUENCIA,% THD-VOL IN VSD,% THD-AMP IN VSD,PF IN VSD,% THD-VOL OUT VSD,% THD-AMP OUT VSD,PF OUT VSD,VOL MTR A,VOL MTR B,VOL MTR C,VOL MTR A-Tierra,VOL MTR B-Tierra,VOL MTR C-Tierra,% THD-AMP MTR,PF MTR,MAX VOL IN VSD,MAX AMP IN VSD,MAX VOL OUT VSD,RED KVA,%RED KVA,RED KW,MAX AMP OUT VSD,% LOAD VSD,KVA VSD,KVA SUT,% LOAD SUT,AMP MOTOR,% LOAD MTR,% DESB MTR,VOL-A CON D,AMP-A CON D,VOL-B CON D,AMP-B CON D,VOL-C CON D,AMP-C CON D,%THD VOL CON D,%THD AMP CON D,P.F. CON D,VOL-A CON Y,AMP-A CON Y,VOL-B CON Y,AMP-B CON Y,VOL-C CON Y,AMP-C CON Y,%THD VOL CON Y,%THD AMP CON Y,P.F. CON Y,PIP (psi),T Motor (F),BFPD,KW-BBL
2550,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2055.0,
2551,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2084.0,
2552,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2139.0,
2553,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2142.0,
2554,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2155.0,
2555,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2158.0,
2556,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2156.0,
2557,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2459.0,
2558,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2160.0,
2559,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2156.0,
2560,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2174.0,
2561,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2170.0,
2562,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2169.0,
2563,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2160.0,
2564,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2172.0,
2565,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2167.0,
2566,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2166.0,
2567,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2165.0,
2568,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2240.0,
2569,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2166.0,
2570,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2164.0,
2571,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2185.0,
2572,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2182.0,
2573,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2181.0,
2574,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2178.0,
2575,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2184.0,
2576,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2192.0,
2577,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2179.0,
2578,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2187.0,
2579,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2185.0,
2580,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2180.0,
2581,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2183.0,
2582,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2199.0,
2583,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2198.0,
2584,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2190.0,
2585,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2191.0,
2586,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2184.0,
2587,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2191.0,
2588,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2203.0,
2589,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2196.0,
2590,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2200.0,
2591,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2199.0,
2592,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2199.0,
2593,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2195.0,
2594,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2196.0,
2595,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2186.0,
2596,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2193.0,
2597,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2195.0,
2598,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2208.0,
2599,SAD-07,2013-05-20 00:00:00,56.0,6.550000000000001,103.0,0.6525,21.1,15.2,0.425,1254.0,1258.0,1258.0,734.0,768.0,759.0,0.0,0.0,481.5,96.0,378.0,79.96752000000001,24.60539076923077,52.1788068,102.0,21.74840085287846,66.70188,66.70188,20.52365538461538,33.0,62.26415094339622,5.263157894736846,481.0,480.0,482.0,49.0,48.0,47.0,6.5,92.0,0.717,481.0,483.0,480.0,47.0,48.0,47.0,6.600000000000001,114.0,0.588,2021.5,199.0,2200.0,
